Model ID,Sum,NaTa_t.soma.gNaTa_tbar,Nap_Et2.soma.gNap_Et2bar,K_Pst.soma.gK_Pstbar,K_Tst.soma.gK_Tstbar,SK_E2.soma.gSK_E2bar,SKv3_1.soma.gSKv3_1bar,Ca_HVA.soma.gCa_HVAbar,Ca_LVAst.soma.gCa_LVAstbar,CaDynamics_E2.soma.gamma,CaDynamics_E2.soma.decay,none.soma.g_pas,none.axon.g_pas,none.dend.g_pas,none.apic.g_pas,Im.apic.gImbar,NaTa_t.apic.gNaTa_tbar,SKv3_1.apic.gSKv3_1bar,Ca_HVA.apic.gCa_HVAbar,Ca_LVAst.apic.gCa_LVAstbar,SK_E2.apic.gSK_E2bar,CaDynamics_E2.apic.gamma,CaDynamics_E2.apic.decay
820,7.14,2.41,0.00623,0.0187,0.0447,0.0656,1,0.000255,0.00647,0.000629,524,0.0000409,0.0000331,0.0000727,0.0000368,0.000144,0.0216,0,0.00119,0,0.00153,5.00E-04,4.56E+01
654,7.14,2.42,0.00679,0.0206,0.0447,0.0662,1.04,0.00028,0.00678,0.00066,435,0.0000348,0.0000314,0.0000707,0.0000348,1.47E-04,0.022,0,0.00122,0.00105,0.00167,5.00E-04,5.44E+01
441,7.14,2.12,0.000133,0.032,0.0684,0.0317,0.403,0.000711,0.000817,0.000689,823,0.0000219,0.0000371,0.0000885,0.0000423,0.0000569,0.0203,0.000251,0.000142,0.0337,0.000506,5.68E-04,5.81E+01
298,7.15,2.42,0.00679,0.0206,0.0447,0.0662,1.04,0.00028,0.00678,0.000657,435,0.0000348,0.0000314,0.0000707,0.0000348,1.47E-04,0.022,0,0.00122,0.00105,0.00167,5.00E-04,5.44E+01
101,7.15,2.46,0.00578,0.0225,0.0835,0.0716,0.945,0.000298,0.00601,0.000647,449,0.0000317,0.0000288,0.000073,0.0000355,0.000186,0.021,0,0.00133,0.00157,0.0019,5.06E-04,2.46E+01
790,7.15,2.46,0.00578,0.0225,0.0835,0.0716,0.945,0.000298,0.00601,0.000647,449,0.0000317,0.0000288,0.000073,0.0000355,0.000186,0.021,0,0.00133,0.00157,0.0019,5.06E-04,2.46E+01
362,7.15,2.44,0.00586,1.57E-02,0.0874,0.0524,0.938,0.000292,0.00656,0.000628,428,0.0000328,0.0000264,0.0000759,0.0000334,0.000149,0.0206,0,0.00124,0,0.00168,5.25E-04,7.25E+01
99,7.15,2.35,0.000597,0.00209,0.0875,0.0467,0.609,0.000436,0.00591,0.000591,809,0.0000382,0.0000406,0.00007,0.0000642,0.000123,0.0215,0.000134,0.000886,0.00662,0.000891,5.88E-04,1.46E+02
176,7.15,2.46,0.00611,0.0221,0.0792,0.0593,0.952,0.000269,0.00647,0.00065,416,0.0000302,0.0000278,0.0000719,0.0000352,0.000182,0.021,0,0.00131,0.00151,0.00192,5.00E-04,2.74E+01
851,7.15,2.46,0.00611,0.0221,0.0792,0.0593,0.952,0.000269,0.00647,0.00065,416,0.0000302,0.0000278,0.0000719,0.0000352,0.000182,0.021,0,0.00131,0.00151,0.00192,5.00E-04,2.74E+01
798,7.15,2.18,0.000123,1.47E-02,0.066,0.0464,0.432,0.000456,0.00241,0.000662,920,0.00002,0.0000431,0.0000866,0.0000469,0.0000955,0.0204,0.000355,0.000000132,0.0492,0.000583,5.55E-04,6.37E+01
665,7.16,2.4,0.00612,0.0205,0.0491,0.0678,0.997,0.000267,0.00674,0.000634,523,0.000034,0.000033,0.0000735,0.0000366,0.000143,0.0219,0.00000459,0.0012,0.00036,0.00158,5.00E-04,5.11E+01
268,7.16,2.46,0.00611,0.022,0.0792,0.0591,0.952,0.000271,0.00647,0.00065,416,0.0000302,0.0000278,0.0000719,0.0000352,1.82E-04,0.021,0,0.00131,0.00151,0.00191,5.00E-04,2.74E+01
7,7.16,2.39,0.000128,0.00727,0.0757,0.0474,0.578,0.000406,0.00762,0.000576,978,0.0000343,0.0000367,0.000086,0.0000495,8.06E-05,0.0212,0.000561,0.000843,0.00945,0.00103,5.00E-04,9.92E+01
640,7.16,2.18,0.000123,0.0147,0.066,0.0464,0.432,0.000456,0.00241,0.000662,920,0.00002,0.0000431,0.0000866,0.0000468,0.0000954,0.0203,0.000356,0.000000391,0.0494,0.000583,5.59E-04,6.37E+01
630,7.16,2.46,0.00611,0.0221,0.0792,0.0591,0.952,0.000271,0.00647,0.00065,416,0.0000302,0.0000278,0.0000719,0.0000352,0.000182,0.021,0,0.00131,0.00152,0.00191,5.00E-04,2.75E+01
926,7.16,2.46,0.00611,0.022,0.0792,0.0591,0.952,0.000271,0.00647,0.000652,416,0.0000302,0.0000278,0.0000719,0.0000352,1.82E-04,0.021,0.000000452,0.00131,0.00151,0.00191,5.00E-04,2.74E+01
988,7.16,2.46,0.00612,0.0221,0.0792,0.0595,0.952,0.000271,0.00647,0.00065,416,0.0000302,0.0000278,0.0000717,0.0000352,1.83E-04,0.021,0,0.00131,0.00151,0.00192,5.00E-04,2.76E+01
112,7.16,2.18,0.000123,0.0147,0.066,0.0464,0.432,0.000456,0.00241,0.000662,920,0.00002,0.0000431,0.0000866,0.0000469,0.0000955,0.0204,0.000355,0,0.0492,0.000583,5.55E-04,6.37E+01
352,7.16,2.46,0.00612,0.0221,0.0792,0.0595,0.952,0.000271,0.00647,0.00065,416,0.0000302,0.0000278,0.0000717,0.0000352,1.82E-04,0.021,0,0.00131,0.00151,0.00192,5.00E-04,2.76E+01
697,7.16,2.46,0.00612,0.0221,0.0792,0.0595,0.952,0.000271,0.00647,0.00065,416,0.0000302,0.0000278,0.0000717,0.0000352,0.000182,0.021,0,0.00131,0.00151,0.00192,5.00E-04,2.76E+01
373,7.17,2.41,0.00613,0.0205,0.0491,0.0678,0.998,0.000258,0.00673,0.000634,522,0.000034,0.000033,0.0000734,0.0000366,0.000143,0.0219,0,0.00121,0,0.00152,5.00E-04,5.11E+01
393,7.17,2.36,0.00573,0.0201,0.0441,0.0637,0.983,0.000266,0.00659,0.000657,435,0.0000358,0.0000313,0.0000711,0.0000349,0.000144,0.022,0.00000467,0.00118,0.00244,0.00158,5.00E-04,5.35E+01
472,7.17,2.46,0.00611,0.0221,0.0792,0.0595,0.952,0.000271,0.00647,0.00065,416,0.0000302,0.0000278,0.0000718,0.0000352,0.000183,0.0211,0.00000191,0.00131,0.00151,0.00192,5.00E-04,2.74E+01
191,7.18,2.36,0.00573,0.0198,0.0442,0.0637,0.983,0.000266,0.00659,0.000657,435,0.0000358,0.0000313,0.0000711,0.0000349,1.44E-04,0.022,0,0.00118,0.0023,0.00158,5.00E-04,5.35E+01
865,7.18,2.36,0.00573,1.98E-02,0.0442,0.0637,0.983,0.000266,0.00659,0.000657,435,0.0000358,0.0000313,0.0000711,0.0000349,0.000144,0.022,0,0.00118,0.00231,0.00158,5.00E-04,5.35E+01
389,7.18,2.34,0.000221,0.0115,0.0785,0.0455,0.547,0.000299,0.00456,0.000719,803,0.000036,0.0000422,0.0000747,0.0000595,0.0001,0.0215,0.000285,0.000446,0.0428,0.00018,2.78E-03,1.52E+02
568,7.18,2.36,0.00573,1.99E-02,0.0442,0.0637,0.983,0.000266,0.00659,0.000662,435,0.0000358,0.0000313,0.0000711,0.0000349,0.000144,0.022,0,0.00118,0.0023,0.00158,5.00E-04,5.36E+01
710,7.18,2.47,0.00594,0.0138,0.0776,0.0633,1.07,0.000305,0.00351,0.00066,345,0.0000309,0.0000291,0.000075,0.0000362,0.000142,0.0214,0,0.00125,0,0.00187,5.00E-04,7.23E+01
312,7.19,2.4,0.00612,0.0205,0.0491,0.0678,0.997,0.000267,0.00674,0.000634,523,0.000034,0.000033,0.0000735,0.0000366,0.000143,0.0219,0,0.0012,0.000322,0.00158,5.00E-04,5.11E+01
827,7.19,2.24,0.000226,0.0188,0.0677,0.0464,0.431,0.000448,0.00278,0.000648,937,0.00002,0.0000447,0.0000969,0.0000584,0.0000844,0.0205,0.000000805,0.000000332,0.0411,0.0009,5.00E-04,5.52E+01
843,7.19,2.35,0.000215,0.0106,0.0776,0.0447,0.547,0.000341,0.00452,0.000676,810,0.000036,0.0000425,0.0000746,0.0000606,0.000104,0.0213,0.000283,0.0005,0.0408,0.000181,2.78E-03,1.52E+02
151,7.19,2.46,0.00611,0.0221,0.0792,0.0595,0.952,0.000271,0.00647,0.00065,416,0.0000302,0.0000278,0.0000718,0.0000352,0.000182,0.0211,0,0.00131,0.00151,0.00192,5.00E-04,2.74E+01
829,7.19,2.46,0.00611,0.0221,0.0792,0.0595,0.952,0.000271,0.00647,0.00065,416,0.0000302,0.0000278,0.0000718,0.0000352,0.000182,0.0211,0,0.00131,0.00151,0.00192,5.00E-04,2.74E+01
536,7.20,2.46,0.00611,0.0221,0.0792,0.0595,0.952,0.000271,0.00647,0.00065,416,0.0000302,0.0000278,0.0000718,0.0000352,1.82E-04,0.0211,0,0.00131,0.00152,0.00192,5.00E-04,2.74E+01
590,7.20,2.45,0.00586,0.0263,0.084,0.0619,0.945,0.000271,0.00637,0.000647,449,0.0000314,0.0000278,0.0000712,0.0000353,0.000188,0.0214,0,0.00134,0.00157,0.002,5.04E-04,2.84E+01
953,7.20,2.12,0.000147,0.0365,0.0682,0.0321,0.399,0.000711,0.000861,0.000689,822,0.0000219,0.0000369,0.0000885,0.0000425,0.0000639,0.0204,2.51E-04,0.000142,0.0334,0.000504,5.58E-04,5.85E+01
219,7.21,2.44,0.00586,0.0262,0.084,0.0619,0.945,0.000271,0.00637,0.000647,449,0.0000314,0.0000278,0.0000712,0.0000353,0.000188,0.0214,0,0.00134,0.00157,0.00199,5.00E-04,2.84E+01
889,7.21,2.44,0.00586,0.0262,0.084,0.0619,0.945,0.000271,0.00637,0.000647,449,0.0000314,0.0000278,0.0000712,0.0000353,0.000188,0.0214,0,0.00134,0.00157,0.00199,5.00E-04,2.84E+01
515,7.22,2.42,0.000618,0.00206,0.0679,0.0508,0.631,0.000324,0.00346,0.000618,944,0.0000387,0.0000388,0.0000828,0.000052,0.0000853,0.0223,0.000187,0.00067,0.007,0.00114,6.45E-04,9.93E+01
722,7.23,2.17,0.000126,0.015,0.0646,0.0464,0.432,0.000458,0.00251,0.000655,920,0.00002,0.0000447,0.000091,0.0000587,0.0000835,0.0206,0.0000598,0,0.0411,0.000549,5.51E-04,5.29E+01
634,7.23,2.4,0.00611,0.0205,0.0496,0.0679,0.968,0.000268,0.00653,0.000634,540,0.000034,0.000033,0.0000717,0.0000366,0.000145,0.0215,0,0.00122,0,0.00157,5.00E-04,5.09E+01
272,7.24,2.4,0.00611,0.0205,0.0496,0.0679,0.968,0.000268,0.00653,0.000634,540,0.000034,0.000033,0.0000717,0.0000366,0.000145,0.0215,0,0.00122,0,0.00157,5.00E-04,5.09E+01
468,7.24,2.36,0.000957,0.00798,0.0743,0.0479,0.554,0.000293,0.00572,0.000568,608,0.000043,0.0000397,0.0000851,0.0000591,1.38E-04,0.0213,0.000255,0.000401,0.0339,0.0000746,1.44E-03,1.32E+02
481,7.24,2.4,0.00887,0.012,0.0477,0.0446,1.16,0.000282,0.00618,0.000744,949,0.0000412,0.000031,0.0000556,0.000031,0.000012,0.0212,0.0000886,0.0000895,0.0468,0.000929,5.83E-04,1.68E+02
395,7.25,2.4,0.00887,0.0119,0.0477,0.0446,1.16,0.000282,0.00617,0.000745,948,0.0000412,0.000031,0.0000556,0.000031,1.17E-05,0.0212,0.0000886,0.0000895,0.0468,0.000945,5.83E-04,1.68E+02
612,7.25,2.4,0.00887,0.0119,0.0477,0.0446,1.16,0.000282,0.00618,0.000744,949,0.0000412,0.000031,0.0000556,0.000031,0.0000118,0.0212,0.00009,0.00009,0.0468,0.000929,5.83E-04,1.68E+02
951,7.25,2.23,0.000363,0.0385,0.0625,0.0493,0.388,0.000524,0.000877,0.00058,581,0.0000402,0.0000355,0.0000922,0.0000633,2.65E-04,0.0214,0.000284,0.000857,0.0251,0.00036,5.00E-04,1.46E+02
891,7.25,2.4,6.12E-03,0.0205,0.0496,0.0679,0.968,0.000268,0.00653,0.000634,540,0.000034,0.000033,0.0000719,0.0000366,0.000145,0.0215,0,0.00122,0,0.00157,5.00E-04,5.11E+01
245,7.25,2.35,2.18E-04,0.0107,0.0785,0.0455,0.547,0.000299,0.00456,0.00072,804,0.000036,0.0000422,0.0000747,0.0000596,0.0001,0.0215,0.000285,0.000446,0.0428,0.00018,2.78E-03,1.52E+02
531,7.25,2.41,0.00642,0.0206,0.0462,0.0655,0.94,0.000286,0.00612,0.000641,459,0.0000341,0.0000327,0.0000715,0.0000358,0.000144,0.0211,0,0.00121,0.000291,0.00154,5.00E-04,5.54E+01
825,7.25,2.41,0.00642,0.0206,0.0462,0.0655,0.94,0.000286,0.00612,0.000641,459,0.0000341,0.0000327,0.0000715,0.0000358,1.44E-04,0.0211,0,0.00121,0.000291,0.00154,5.00E-04,5.54E+01
805,7.26,2.47,0.005,0.0212,0.0824,0.0658,0.954,0.000254,0.00576,0.000665,391,0.0000298,0.0000311,0.0000719,0.0000326,0.000166,0.0211,0.0000504,0.00132,0.00000457,0.00185,5.00E-04,6.01E+01
449,7.26,2.36,0.00573,1.98E-02,0.0442,0.0637,0.983,0.000265,0.00659,0.000657,435,0.0000358,0.0000313,0.0000711,0.0000349,0.000144,0.022,0,0.00118,0.0023,0.00158,5.00E-04,5.35E+01
258,7.26,2.37,0.0091,0.0117,0.0477,0.0445,1.16,0.000282,0.00618,0.000744,951,0.0000412,0.000031,0.0000555,0.0000313,1.65E-05,0.0212,0.0000882,0.000118,0.0461,0.000934,5.83E-04,1.69E+02
221,7.26,2.4,0.00612,0.0205,0.0496,0.0679,0.968,0.000268,0.00653,0.000634,540,0.000034,0.000033,0.0000719,0.0000366,0.000145,0.0215,0,0.00122,0,0.00157,5.00E-04,5.11E+01
145,7.26,2.41,0.00642,0.0206,0.0462,0.0655,0.94,0.000286,0.00612,0.000641,459,0.0000341,0.0000327,0.0000715,0.0000358,0.000144,0.0211,0,0.00121,0.000291,0.00154,5.00E-04,5.54E+01
575,7.27,2.41,0.00887,0.0122,0.048,0.0437,1.15,0.000282,0.00618,0.000744,951,0.0000412,0.000031,0.0000556,0.000031,0.0000125,0.0212,0.0000886,0.0000902,0.0472,0.00093,5.83E-04,1.69E+02
675,7.27,2.37,0.0091,0.0117,0.0479,0.0444,1.16,0.000282,0.00618,0.000744,951,0.0000412,0.000031,0.0000555,0.0000313,0.0000166,0.0212,0.0000879,0.000117,0.0461,0.000934,5.83E-04,1.69E+02
920,7.27,2.37,0.0091,0.0117,0.0477,0.0445,1.16,0.000282,0.00618,0.000744,951,0.0000412,0.000031,0.0000555,0.0000313,0.0000165,0.0212,0.0000882,0.000118,0.0461,0.000934,5.83E-04,1.69E+02
872,7.27,2.41,0.00887,1.21E-02,0.048,0.0437,1.15,0.000282,0.00618,0.000744,951,0.0000412,0.000031,0.0000556,0.000031,0.0000125,0.0212,0.0000886,0.0000895,0.0472,0.000929,5.83E-04,1.69E+02
623,7.27,2.37,0.0091,0.0117,0.0477,0.0445,1.16,0.000282,0.00618,0.000744,951,0.0000412,0.000031,0.0000555,0.0000313,0.0000165,0.0212,0.0000882,0.000118,0.0461,0.000934,5.83E-04,1.69E+02
309,7.27,2.41,0.00613,0.0203,0.0496,0.0678,0.981,0.000262,0.00655,0.000633,538,0.000034,0.0000334,0.0000723,0.0000367,0.000143,0.0215,0,0.00122,0,0.00159,5.00E-04,5.25E+01
962,7.27,2.41,0.00613,0.0203,0.0496,0.0678,0.981,0.000262,0.00655,0.000633,538,0.000034,0.0000334,0.0000723,0.0000367,1.43E-04,0.0215,0,0.00122,0,0.00159,5.00E-04,5.25E+01
323,7.27,2.37,0.0091,0.0117,0.0479,0.0444,1.16,0.000282,0.00618,0.000744,951,0.0000412,0.000031,0.0000555,0.0000313,0.0000165,0.0212,0.0000879,0.000118,0.0461,0.000934,5.83E-04,1.69E+02
200,7.27,2.41,0.00887,1.21E-02,0.048,0.0437,1.15,0.000282,0.00618,0.000744,951,0.0000412,0.000031,0.0000556,0.000031,0.0000125,0.0212,0.0000886,0.0000895,0.0472,0.000929,5.83E-04,1.69E+02
911,7.27,2.35,0.000218,0.0107,0.0785,0.0455,0.547,0.000299,0.00456,0.000722,804,0.000036,0.0000422,0.0000747,0.0000596,1.00E-04,0.0215,0.000285,0.000446,0.0428,0.00018,2.78E-03,1.52E+02
14,7.27,2.41,0.00612,0.0205,0.0496,0.0679,0.979,0.000267,0.00654,0.000634,540,0.000034,0.000033,0.0000724,0.0000366,0.000143,0.0215,0,0.00122,0,0.00157,5.00E-04,5.11E+01
715,7.27,2.41,0.00612,0.0205,0.0496,0.0679,0.979,0.000267,0.00654,0.000634,540,0.000034,0.000033,0.0000724,0.0000366,1.43E-04,0.0215,0,0.00122,0,0.00157,5.00E-04,5.11E+01
57,7.28,2.48,0.00527,0.0202,0.0813,0.0649,0.968,0.000253,0.00586,0.000648,403,0.0000288,0.0000305,0.0000727,0.00003,0.000138,0.0214,0.0000538,0.00124,0,0.00196,5.03E-04,6.18E+01
751,7.28,2.48,0.00527,0.0202,0.0813,0.0649,0.967,0.000253,0.00586,0.000648,403,0.0000288,0.0000305,0.0000727,0.00003,0.000138,0.0214,0.0000539,0.00124,0.000000067,0.00196,5.03E-04,6.18E+01
242,7.28,2.41,0.00639,0.0303,0.0459,0.0647,0.932,0.000294,0.00589,0.000638,460,0.0000342,0.0000327,0.000072,0.0000358,0.000146,0.0213,0,0.00123,0,0.00154,5.00E-04,6.02E+01
662,7.28,2.41,6.13E-03,0.0203,0.0496,0.0678,0.981,0.000262,0.00655,0.000633,538,0.000034,0.0000334,0.0000723,0.0000367,0.000143,0.0215,0,0.00122,0.0000449,0.00159,5.01E-04,5.25E+01
120,7.28,2.47,0.005,0.0212,0.0824,0.0658,0.954,0.000254,0.00576,0.000665,391,0.0000298,0.0000311,0.0000719,0.0000326,0.000166,0.0211,0.0000504,0.00132,0,0.00185,5.00E-04,6.01E+01
580,7.29,2.36,0.0057,0.0198,0.0444,0.0638,0.978,0.000279,0.00668,0.000657,435,0.0000356,0.0000314,0.0000711,0.0000349,0.000144,0.022,0.00000107,0.00118,0.00272,0.00163,5.02E-04,5.42E+01
55,7.29,2.54,0.00495,0.0223,0.0805,0.0663,0.964,0.000248,0.00578,0.000652,480,0.0000297,0.0000297,0.0000717,0.00003,0.00016,0.0214,0.000022,0.0013,0,0.00179,5.00E-04,6.34E+01
503,7.29,2.17,0.000126,1.38E-02,0.0646,0.0454,0.425,0.000431,0.0024,0.000654,920,0.00002,0.0000403,0.0000913,0.0000587,0.0000725,0.0205,0.0000446,0.000000221,0.0402,0.000958,5.52E-04,5.67E+01
749,7.29,2.54,0.00495,0.0224,0.0805,0.0663,0.964,0.000248,0.00578,0.000652,480,0.0000297,0.0000297,0.0000717,0.00003,1.60E-04,0.0214,0.000022,0.0013,0.00000699,0.00179,5.01E-04,6.34E+01
859,7.29,2.39,0.000639,0.00206,0.0679,0.0508,0.619,0.00038,0.00364,0.000629,941,0.0000375,0.0000427,0.0000837,0.0000526,0.0000912,0.0223,0.000194,0.00073,0.00535,0.00108,6.61E-04,9.88E+01
207,7.30,2.36,0.0057,0.0198,0.0444,0.0638,0.978,0.000279,0.00668,0.000657,435,0.0000356,0.0000314,0.0000711,0.0000349,0.000144,0.022,0,0.00118,0.00272,0.00163,5.00E-04,5.42E+01
877,7.30,2.36,0.0057,0.0198,0.0444,0.0638,0.978,0.000279,0.00668,0.000657,435,0.0000356,0.0000314,0.0000711,0.0000349,0.000144,0.022,0,0.00118,0.00274,0.00163,5.00E-04,5.42E+01
292,7.32,2.35,0.000218,0.0107,0.0785,0.0456,0.547,0.000299,0.00456,0.00072,804,0.000036,0.0000422,0.0000747,0.0000595,0.0001,0.0215,0.000285,0.000446,0.0438,0.00018,2.78E-03,1.52E+02
571,7.32,2.37,2.88E-04,0.0107,0.0878,0.0435,0.568,0.000297,0.00577,0.000593,771,0.0000362,0.0000404,0.0000796,0.0000591,0.0000828,0.022,0.000318,0.000413,0.0397,0.000215,1.60E-03,1.51E+02
54,7.32,2.48,0.00541,0.0204,0.0826,0.0648,1,0.000244,0.00578,0.000649,377,0.0000275,0.0000309,0.0000735,0.0000324,0.000136,0.0213,0.0000585,0.00124,0,0.00199,5.02E-04,6.17E+01
301,7.33,2.34,0.000218,0.0115,0.0785,0.0455,0.547,0.000299,0.00456,0.000719,804,0.000036,0.0000422,0.0000747,0.0000595,0.0001,0.0215,0.000285,0.000446,0.0428,0.00018,2.78E-03,1.52E+02
31,7.34,2.37,2.18E-04,0.0109,0.0793,0.0456,0.563,0.0003,0.00477,0.000591,770,0.0000364,0.0000427,0.0000741,0.0000591,0.000105,0.0216,0.000295,0.000412,0.039,0.000181,9.39E-04,1.54E+02
730,7.34,2.37,0.000218,0.0109,0.0793,0.0456,0.563,0.0003,0.00477,0.000594,770,0.0000364,0.0000427,0.0000741,0.0000591,0.000105,0.0216,0.000296,0.000412,0.039,0.000181,9.39E-04,1.54E+02
653,7.34,2.23,0.000362,0.0385,0.0625,0.0493,0.388,0.000524,0.000877,0.00058,581,0.0000402,0.0000356,0.0000922,0.0000633,2.65E-04,0.0214,0.000287,0.000857,0.0251,0.00036,5.00E-04,1.46E+02
196,7.34,2.37,0.000288,0.0107,0.0878,0.0435,0.568,0.000298,0.00577,0.000593,770,0.0000362,0.0000404,0.0000796,0.0000591,0.0000827,0.022,0.000313,0.000413,0.0397,0.000215,1.60E-03,1.51E+02
869,7.34,2.37,0.000288,0.0107,0.0878,0.0435,0.568,0.000298,0.00577,0.000594,770,0.0000362,0.0000404,0.0000796,0.0000591,0.0000827,0.022,0.000313,0.000413,0.0397,0.000215,1.60E-03,1.51E+02
748,7.36,2.48,0.00541,0.0204,0.0826,0.0648,1,0.000244,0.00578,0.000649,377,0.0000275,0.0000309,0.0000735,0.0000324,0.000136,0.0213,0.0000585,0.00124,0,0.00199,5.09E-04,6.17E+01
35,7.36,2.46,0.00582,0.0135,0.0781,0.0607,1.04,0.000274,0.0064,0.000648,438,0.0000316,0.0000289,0.0000726,0.0000371,0.000143,0.0216,0,0.00124,0,0.00185,5.00E-04,9.07E+01
513,7.37,2.34,0.00109,0.00916,0.084,0.0373,0.559,0.000302,0.00577,0.00059,764,0.0000343,0.0000403,0.0000802,0.0000666,0.000114,0.0213,0.000836,0.000466,0.0335,0.000135,1.48E-03,1.55E+02
279,7.39,2.39,0.000774,0.00205,0.0679,0.0434,0.582,0.000363,0.00308,0.000629,934,0.0000368,0.0000428,0.000084,0.000053,0.0000853,0.0221,0.000198,0.000547,0.00535,0.00111,6.45E-04,1.02E+02
500,7.40,2.35,0.000218,0.0107,0.0785,0.0455,0.547,0.000299,0.00456,0.00072,804,0.000036,0.0000422,0.0000747,0.0000595,0.0001,0.0215,0.000285,0.000446,0.0438,0.00018,2.78E-03,1.52E+02
611,7.40,2.35,0.000218,0.0108,0.0785,0.0455,0.547,0.000299,0.00456,0.000721,804,0.000036,0.0000422,0.0000747,0.0000596,0.0001,0.0215,0.000285,0.000446,0.0428,0.00018,2.78E-03,1.52E+02
639,7.41,2.39,7.74E-04,0.00205,0.0679,0.0434,0.582,0.000363,0.00308,0.000629,934,0.0000368,0.0000428,0.000084,0.000053,0.0000853,0.0221,0.000198,0.000547,0.00535,0.00111,6.45E-04,1.02E+02
329,7.41,2.18,0.000123,0.0286,0.0659,0.0487,0.419,0.000609,0.00232,0.000686,839,0.0000205,0.000044,0.0000713,0.0000459,0.0000531,0.0207,0.000042,0,0.0279,0.000666,5.77E-04,4.38E+01
681,7.41,2.18,0.000123,2.86E-02,0.0659,0.0487,0.419,0.000609,0.00232,0.000686,839,0.0000205,0.000044,0.0000713,0.0000459,0.0000531,0.0207,0.000042,0,0.0279,0.000666,5.77E-04,4.38E+01
974,7.41,2.18,0.000123,0.0286,0.0659,0.0487,0.419,0.000609,0.00232,0.000686,839,0.0000205,0.000044,0.0000713,0.0000459,0.0000531,0.0207,0.000042,0,0.0279,0.000666,5.77E-04,4.38E+01
476,7.41,2.41,0.00612,0.0205,0.0496,0.0679,0.979,0.000262,0.00654,0.000633,539,0.000034,0.0000334,0.0000724,0.0000365,0.00014,0.0215,0,0.00122,0,0.00157,5.04E-04,5.22E+01
180,7.42,2.41,0.00612,2.05E-02,0.0496,0.0679,0.979,0.000262,0.00654,0.000633,539,0.000034,0.0000334,0.0000724,0.0000365,0.00014,0.0215,0,0.00122,0,0.00157,5.00E-04,5.22E+01
855,7.42,2.41,0.00612,2.05E-02,0.0496,0.0679,0.979,0.000262,0.00654,0.000633,539,0.000034,0.0000334,0.0000724,0.0000365,1.40E-04,0.0215,0,0.00122,0.0000107,0.00157,5.00E-04,5.22E+01
522,7.42,2.39,0.00581,2.21E-02,0.0838,0.062,0.945,0.000273,0.00631,0.00065,450,0.0000311,0.0000287,0.0000689,0.0000364,0.000189,0.0213,0,0.00135,0.00157,0.00192,5.02E-04,2.74E+01
562,7.42,2.41,0.00612,0.0205,0.0496,0.0679,0.979,0.000262,0.00654,0.000633,539,0.000034,0.0000334,0.0000724,0.0000365,0.00014,0.0215,0,0.00122,0,0.00157,5.00E-04,5.22E+01
581,7.42,2.41,0.00613,0.0203,0.0496,0.0679,0.981,0.000261,0.00654,0.000633,539,0.000034,0.0000334,0.0000724,0.0000366,0.000138,0.0215,0.00000217,0.00122,0,0.0016,5.10E-04,5.22E+01
707,7.42,2.17,0.000126,0.0138,0.0646,0.0454,0.425,0.000431,0.0024,0.000654,920,0.00002,0.0000403,0.0000913,0.0000587,7.25E-05,0.0205,0.0000446,0.000000221,0.0402,0.000958,5.52E-04,5.67E+01
817,7.43,2.39,0.00581,0.0221,0.0838,0.062,0.945,0.000273,0.00631,0.00065,450,0.0000311,0.0000287,0.0000689,0.0000364,0.000189,0.0213,0,0.00135,0.00158,0.00192,5.00E-04,2.74E+01
136,7.43,2.39,0.00581,0.0221,0.0838,0.062,0.945,0.000273,0.00631,0.00065,450,0.0000311,0.0000287,0.0000689,0.0000364,1.89E-04,0.0213,0,0.00135,0.00157,0.00192,5.00E-04,2.74E+01
367,7.43,2.42,0.00612,0.0205,0.0496,0.0679,0.977,0.000262,0.00654,0.000632,539,0.0000341,0.0000334,0.0000722,0.0000365,0.00014,0.0215,0.00000315,0.00122,0.0000911,0.00157,5.00E-04,5.29E+01
617,7.44,2.42,0.00612,0.0205,0.0496,0.0679,0.975,0.000262,0.00654,0.000632,539,0.000034,0.0000334,0.0000723,0.0000365,0.00014,0.0215,0,0.00122,0,0.00157,5.01E-04,5.29E+01
251,7.44,2.42,6.12E-03,0.0205,0.0496,0.0679,0.975,0.000262,0.00654,0.000632,539,0.000034,0.0000334,0.0000723,0.0000365,0.00014,0.0215,0,0.00122,0,0.00157,5.00E-04,5.29E+01
478,7.45,2.41,0.00613,0.0203,0.0496,0.0679,0.981,0.000262,0.00654,0.000633,539,0.000034,0.0000334,0.0000724,0.0000366,0.000138,0.0215,0,0.00122,0,0.0016,5.00E-04,5.22E+01
198,7.45,2.46,0.00578,0.0225,0.0834,0.0716,0.935,0.000294,0.00601,0.00065,449,0.0000312,0.0000291,0.0000724,0.0000353,0.000186,0.0212,0,0.00134,0.00225,0.00198,5.00E-04,2.27E+01
573,7.45,2.46,0.00578,0.0225,0.0834,0.0716,0.935,0.000294,0.00601,0.00065,449,0.0000312,0.0000291,0.0000724,0.0000353,1.86E-04,0.0212,0,0.00134,0.00225,0.00198,5.01E-04,2.27E+01
870,7.45,2.46,0.00578,0.0225,0.0834,0.0716,0.935,0.000294,0.00601,0.00065,449,0.0000312,0.0000291,0.0000724,0.0000353,0.000186,0.0212,0,0.00134,0.00225,0.00198,5.00E-04,2.27E+01
