t	Vm run 00	Vm run 01	Vm run 02	Vm run 03	Vm run 04	Vm run 05
103.575	-62.0616389837	-26.2799417195	-66.1363416716	-68.4605301879	-62.0481016187	-64.432257774
103.6	-62.0690063744	-18.9211268413	-66.1173153613	-68.4617792717	-62.0477299579	-64.4384457681
103.625	-62.0760151703	-9.13971528363	-66.0983518377	-68.4627022542	-62.0470765778	-64.4442657101
103.65	-62.082870096	1.72608827568	-66.0791401104	-68.4633019876	-62.0459719647	-64.4497264535
103.675	-62.0897648321	10.8413874477	-66.0594398078	-68.4635974779	-62.044426951	-64.4548536064
103.7	-62.096868785	16.2978937343	-66.0391377788	-68.4636201125	-62.0425554389	-64.4513569356
103.725	-62.1043227331	18.2702864504	-66.0182391977	-68.4634095182	-62.040515346	-64.4407310764
103.75	-62.1122391807	17.8374326845	-65.9968343917	-68.4630098078	-62.0384725208	-64.4254925058
103.775	-62.1207049691	15.9940494612	-65.9750639825	-68.4624665301	-62.0365814681	-64.4076143211
103.8	-62.1296892512	13.435122514	-65.9530909829	-68.4618243735	-62.0349765705	-64.388484723
103.825	-62.1390400732	10.5984916823	-65.9310814126	-68.4611267139	-62.0337693931	-64.3690532822
103.85	-62.1485540166	7.73701334702	-65.9091922396	-68.4604145664	-62.0330493006	-64.3499653791
103.875	-62.1580459365	4.98102455134	-65.8875647686	-68.4597253105	-62.0328733992	-64.3316535824
103.9	-62.1673873975	2.38659516973	-65.8663217431	-68.4590918433	-62.0332591162	-64.3143997594
103.925	-62.1765162033	-0.0310971753093	-65.8455668099	-68.4585423045	-62.0341885315	-64.2983788705
103.95	-62.1854290705	-2.27714471138	-65.8253853813	-68.4581002438	-62.035621434	-64.2836905114
103.975	-62.1941675773	-4.36533583789	-65.8058462427	-68.4577850479	-62.0375100485	-64.2703817655
104.0	-62.2028033352	-6.31216893274	-65.7870034863	-68.4576124781	-62.0398105197	-64.2584637246
104.025	-62.2114251161	-8.13400429855	-65.7688985132	-68.4575952247	-62.0424898055	-64.2479233669
104.05	-62.2201288035	-9.84586317958	-65.751561952	-68.457743429	-62.0455283351	-64.2387320347
104.075	-62.2290102358	-11.4610423544	-65.7350154162	-68.4580651504	-62.048919568	-64.2308514315
104.1	-62.2381605124	-12.9911059989	-65.7192730654	-68.4567673082	-62.052667768	-64.2242378163
104.125	-62.2476631388	-14.4460335602	-65.7043429619	-68.4527961227	-62.056785079	-64.218844896
104.15	-62.2575924565	-15.8344168087	-65.6902282303	-68.4460201006	-62.0612886298	-64.2146257654
104.175	-62.2680129541	-17.1636575516	-65.6769280371	-68.4368175485	-62.0661980529	-64.211534144
104.2	-62.2789791865	-18.4401461932	-65.664438409	-68.4257508879	-62.0715335609	-64.2095251275
104.225	-62.289960178	-19.6694148429	-65.652810383	-68.4133907022	-62.0773145794	-64.2085556109
104.25	-62.3004092393	-20.8562646453	-65.6420591289	-68.4002376367	-62.08355886	-64.2085844785
104.275	-62.3100642126	-22.0048694111	-65.6321793236	-68.386697227	-62.0902819742	-64.209572637
104.3	-62.3189360263	-23.1188584525	-65.6231565857	-68.3730807727	-62.0974970894	-64.2114829579
104.325	-62.3272007174	-24.2013816995	-65.6149720435	-68.3596174669	-62.1052149409	-64.2142801833
104.35	-62.3351028478	-25.2551601329	-65.6076037284	-68.3461968653	-62.1134439324	-64.217930829
104.375	-62.3428963624	-26.2825244735	-65.6010270047	-68.3325335371	-62.1221903118	-64.2224031018
104.4	-62.3508132371	-27.2854435494	-65.5952149775	-68.3183819011	-62.1314588022	-64.2276668328
104.425	-62.3590499682	-28.2655216756	-65.5901391336	-68.303630202	-62.1412530564	-64.233693425
104.45	-62.3677644656	-29.2240219242	-65.5853820895	-68.2882983539	-62.1515757576	-64.2404558053
104.475	-62.3770782696	-30.1619031918	-65.5804361338	-68.2724973135	-62.1624285569	-64.2479283815
104.5	-62.3870809922	-31.0798540558	-65.5749502239	-68.2563854313	-62.1738120209	-64.2560870004
104.525	-62.3978353276	-31.9783219356	-65.5687781041	-68.2401351948	-62.1857256502	-64.264901758
104.55	-62.4093818627	-32.8575421499	-65.5619305	-68.2239005151	-62.1981679585	-64.2743314526
104.575	-62.4217433909	-33.7175706631	-65.5545111508	-68.2077995107	-62.2111365875	-64.284324786
104.6	-62.4349286542	-34.5583220341	-65.5466663072	-68.1919138693	-62.2246284301	-64.2948262737
104.625	-62.4489355269	-35.3796119986	-65.5385521244	-68.176297078	-62.238639751	-64.305782893
104.65	-62.4637536819	-36.1812026126	-65.5303163417	-68.1609844377	-62.2531647676	-64.3171489191
104.675	-62.4793667813	-36.9628469419	-65.5220895504	-68.1460003497	-62.2661584472	-64.3288882594
104.7	-62.4957542191	-37.7243298461	-65.513982271	-68.1313622002	-62.2769655303	-64.3409726268
104.725	-62.5128924466	-38.4650095706	-65.5060852495	-68.1170821021	-62.285802736	-64.3533775856
104.75	-62.5307559307	-39.1845012291	-65.4984503173	-68.1031656474	-62.2931666666	-64.3660794277
104.775	-62.549317817	-39.882781305	-65.491087346	-68.0896095156	-62.299560909	-64.3790541558
104.8	-62.5685503837	-40.5600778163	-65.4839775157	-68.0764005604	-62.3054040048	-64.3922782046
104.825	-62.588425368	-41.2167616671	-65.477090763	-68.0635173469	-62.3110136591	-64.4056925195
104.85	-62.6071338325	-41.8532757183	-65.4703993402	-68.0509335098	-62.3166184079	-64.4191968724
104.875	-62.6239168038	-42.4700546687	-65.4638843491	-68.0386216688	-62.322376542	-64.432672774
104.9	-62.6387852974	-43.0675050697	-65.4575366618	-68.0265568517	-62.3283944968	-64.4460110453
104.925	-62.6520801221	-43.6460093154	-65.4513550831	-68.0147188867	-62.3347421181	-64.4591302038
104.95	-62.6641356512	-44.2059296809	-65.4453439155	-68.0030936723	-62.3414643575	-64.4719834413
104.975	-62.6751715419	-44.7476084658	-65.4395109501	-67.9916110024	-62.348589774	-64.4845572756
105.0	-62.6853069518	-45.2713688637	-65.4338661108	-67.9801582595	-62.3561364695	-64.4968657763
105.025	-62.6946052134	-45.7775181302	-65.4284206248	-67.9686218441	-62.3641160858	-64.5089433175
105.05	-62.7031117755	-46.2663540509	-65.4231865213	-67.9569173437	-62.3725364008	-64.5208334342
105.075	-62.7108774374	-46.7381749277	-65.4181762986	-67.9450008916	-62.38140295	-64.5325778159
105.1	-62.717968983	-47.1932920735	-65.4134026678	-67.9328639479	-62.3907199893	-64.544210268
105.125	-62.7244712969	-47.6320430322	-65.4088783296	-67.9205203527	-62.4004910286	-64.5557562446
105.15	-62.7304845609	-48.0548036271	-65.4046157719	-67.9079939769	-62.4107190972	-64.5672088969
105.175	-62.7361191861	-48.4619972773	-65.400627091	-67.8953109084	-62.4214068477	-64.5784497411
105.2	-62.7414902323	-48.8541005617	-65.3969238402	-67.8824963202	-62.4325565713	-64.5893403964
105.225	-62.7467123393	-49.2316445939	-65.3935169108	-67.8695744355	-62.4441701689	-64.5997832163
105.25	-62.7518956519	-49.5952122946	-65.3904164461	-67.8565698475	-62.4562491072	-64.6097401103
105.275	-62.7571428732	-49.9454320619	-65.387631787	-67.8435089698	-62.4687943738	-64.6192276477
105.3	-62.762547373	-50.282919045	-65.3851714454	-67.8114912947	-62.4818064416	-64.6283029425
105.325	-62.768192188	-50.6082687754	-65.3830431003	-67.7657479453	-62.4952852452	-64.6370484201
105.35	-62.7741497136	-50.9220791201	-65.3812536126	-67.7116388723	-62.5092301693	-64.6455589777
105.375	-62.7804819026	-51.2249661289	-65.3798090525	-67.6529174942	-62.5236400505	-64.6539324957
105.4	-62.7872408068	-51.5175647343	-65.3787147356	-67.5920494175	-62.5385133068	-64.6622634815
105.425	-62.7944693406	-51.8005188079	-65.3779752658	-67.5306241848	-62.5538481013	-64.6706392205
105.45	-62.802202173	-52.0744670362	-65.3775945795	-67.4696592186	-62.5696424511	-64.6791377601
105.475	-62.8104666709	-52.3400289913	-65.3775759918	-67.4098033946	-62.5858942601	-64.6878271497
105.5	-62.8192838321	-52.5977687439	-65.3779222415	-67.3514686922	-62.6026012973	-64.6967350721
105.525	-62.8286691655	-52.8481895692	-65.3786355344	-67.2949139071	-62.6197611496	-64.7058411115
105.55	-62.8386334934	-53.091746749	-65.3797175844	-67.2402975315	-62.6373711698	-64.7150929243
105.575	-62.8489788282	-53.3288588189	-65.3811698515	-67.1877112304	-62.6554282783	-64.7243555288
105.6	-62.8594283373	-53.559911636	-65.382993823	-67.1372012595	-62.6739285501	-64.7334511061
105.625	-62.8697701645	-53.7852574967	-65.3851911703	-67.0887824224	-62.692174975	-64.7422217258
105.65	-62.8799061307	-54.0052126936	-65.3877953961	-67.0424161699	-62.7095058693	-64.7505502274
105.675	-62.8898371997	-54.2200556579	-65.3908299577	-66.997997804	-62.7255977947	-64.7583608896
105.7	-62.8996288832	-54.4300265183	-65.3943067473	-66.9553719216	-62.7407594595	-64.7656189309
105.725	-62.9093790008	-54.635328114	-65.3982305765	-66.9143633908	-62.7549736176	-64.7723284451
105.75	-62.9191945188	-54.8361281653	-65.4026023739	-66.8748066064	-62.7683783852	-64.7785272429
105.775	-62.9291772256	-55.0325622251	-65.407420899	-66.8365642021	-62.7811444186	-64.7842792778
105.8	-62.9390063298	-55.2247370806	-65.4126836041	-66.7995344072	-62.7934365861	-64.7896661879
105.825	-62.9483717475	-55.4127343198	-65.4183870779	-66.7636500818	-62.8054004809	-64.7947793115
105.85	-62.9571504052	-55.5966139311	-65.4245272919	-66.7288731394	-62.8171592872	-64.7942685576
105.875	-62.9653811776	-55.7764177791	-65.4311702971	-66.695188503	-62.828815004	-64.7891996728
105.9	-62.9731943476	-55.9521729153	-65.4383349207	-66.6625967891	-62.8404512587	-64.7812775168
105.925	-62.9807545172	-56.1238946129	-65.446014609	-66.6293115182	-62.8521364362	-64.7718216562
105.95	-62.9882254913	-56.2915891929	-65.454193659	-66.5945200153	-62.8639265705	-64.7617589394
105.975	-62.9957519826	-56.4552332534	-65.4628531883	-66.5582908663	-62.8758677975	-64.7517246089
106.0	-63.0034520018	-56.6147696754	-65.4719731274	-66.5210906644	-62.8879983469	-64.7421472677
106.025	-63.0114154759	-56.7701235109	-65.4815330142	-66.4834785056	-62.9003499584	-64.7333099222
106.05	-63.0197062449	-56.9212214152	-65.4915124562	-66.4459668498	-62.9129465073	-64.7253927004
106.075	-63.0283656811	-57.0680049501	-65.5018914908	-66.4089737289	-62.9258008602	-64.7185027473
106.1	-63.0374168771	-57.2104362899	-65.5126508919	-66.3728048385	-62.9389126606	-64.7126953597
106.125	-63.0468687831	-57.3484986636	-65.523757786	-66.3376567011	-62.9522686131	-64.7079891649
106.15	-63.0567199566	-57.482194303	-65.535161238	-66.3036356119	-62.9658450998	-64.7043772043
106.175	-63.0669617679	-57.6115414631	-65.5467990728	-66.2707830811	-62.9779893211	-64.701741329
106.2	-63.0775810153	-57.7365714256	-65.558608298	-66.2390692909	-62.9880734822	-64.699865681
106.225	-63.0885619718	-57.8573261476	-65.5705336006	-66.2084018057	-62.9961496539	-64.6985081187
106.25	-63.0998879239	-57.9738565615	-65.5825114997	-66.1786563333	-63.0025570366	-64.6974612808
106.275	-63.1115422773	-58.0862210442	-65.5944680687	-66.1497095035	-63.0077080423	-64.6965812975
106.3	-63.1235093081	-58.1944840642	-65.6063296483	-66.1214602666	-63.0119929142	-64.6957904086
106.325	-63.1357746349	-58.2987150292	-65.6180344664	-66.0938383084	-63.0140611547	-64.6950658702
106.35	-63.1483254773	-58.3989873595	-65.6290556743	-66.0668034151	-63.0135819256	-64.6944245447
106.375	-63.1611507565	-58.4953779227	-65.6389471764	-66.0403402662	-63.0105971109	-64.6937639816
106.4	-63.174241085	-58.5879664904	-65.6474999928	-66.0144518224	-63.0056478505	-64.6928773337
106.425	-63.1875886807	-58.676828304	-65.6547078697	-65.9891530604	-62.9993836563	-64.6915468125
106.45	-63.2011872334	-58.7620312841	-65.6606920285	-65.9644658032	-62.9924001453	-64.6896160497
106.475	-63.2148641958	-58.8436391908	-65.665637289	-65.9404148187	-62.9851869204	-64.6870170579
106.5	-63.2267642667	-58.9217165963	-65.6698176838	-65.9170250825	-62.9781234452	-64.6837644662
106.525	-63.2359445884	-58.9963326324	-65.6734577455	-65.8943199943	-62.9714925691	-64.6799349414
106.55	-63.2423050597	-59.067562789	-65.6767410456	-65.87232032	-62.9654980488	-64.6760178172
106.575	-63.2461800216	-59.1354890482	-65.6798205941	-65.8510436579	-62.960280729	-64.6720449241
106.6	-63.2480645088	-59.200198976	-65.6828234255	-65.8305042637	-62.955932056	-64.6681092122
106.625	-63.2484732192	-59.2617842166	-65.6858534944	-65.8107131089	-62.9525051725	-64.6643105825
106.65	-63.2478774699	-59.3203382572	-65.6889944244	-65.7916780791	-62.9500241747	-64.660744378
106.675	-63.2433785835	-59.375954318	-65.6923123077	-65.7734042492	-62.9484923143	-64.6574963821
106.7	-63.2346774067	-59.4287238689	-65.6958584335	-65.7558941022	-62.9478988249	-64.6546405951
106.725	-63.2226299401	-59.4787359214	-65.6996718153	-65.7391475905	-62.9482242325	-64.6522386764
106.75	-63.2083280788	-59.5264609073	-65.7013728402	-65.7231620708	-62.9494442896	-64.6503403827
106.775	-63.1927570527	-59.5718106526	-65.7000753102	-65.7079322993	-62.9515327673	-64.6489845567
106.8	-63.1767066381	-59.6148063825	-65.6963057677	-65.6934506096	-62.9544633382	-64.648200374
106.825	-63.1607734451	-59.6554952307	-65.6906078109	-65.6797024195	-62.9582107562	-64.6480086629
106.85	-63.1453902628	-59.693934788	-65.6836432221	-65.6666614539	-62.9627515139	-64.6484231865
106.875	-63.1308595436	-59.7301881572	-65.6759935511	-65.6542889466	-62.9680641253	-64.6494518244
106.9	-63.117383557	-59.7643217245	-65.6684028224	-65.6425370454	-62.9741291559	-64.6510976269
106.925	-63.1051500137	-59.7964038964	-65.6610944834	-65.6313288522	-62.980600918	-64.6533597364
106.95	-63.0942613593	-59.8265107047	-65.654269106	-65.6204983426	-62.9871110418	-64.656234183
106.975	-63.0847572932	-59.8547210101	-65.6480697127	-65.6098064137	-62.9934381291	-64.6597145646
107.0	-63.0766387426	-59.8811126987	-65.6425902902	-65.599001554	-62.999519412	-64.6637926394
107.025	-63.069883253	-59.905761379	-65.6378873666	-65.5878738291	-63.0054027368	-64.6670450329
107.05	-63.0644545198	-59.9287400606	-65.6339897818	-65.5762826195	-63.0111949157	-64.6685958851
107.075	-63.0603084143	-59.9501192166	-65.6309058333	-65.5641609285	-63.0170241009	-64.668307735
107.1	-63.0573968479	-59.9699668829	-65.628539016	-65.55150576	-63.0230170306	-64.6664460496
107.125	-63.0556702574	-59.9883487001	-65.6266822957	-65.5383628864	-63.0292557648	-64.663415661
107.15	-63.055079198	-60.0053279056	-65.6250784773	-65.5248111968	-63.0357402959	-64.659626024
107.175	-63.0555751811	-60.0209653128	-65.6234852037	-65.5109286487	-63.0423935908	-64.655434421
107.2	-63.0571108745	-60.0353193097	-65.6217144469	-65.4967799959	-63.049097951	-64.6511284054
107.225	-63.0596644079	-60.0484458954	-65.6196453425	-65.4824165693	-63.0557350872	-64.6469273326
107.25	-63.0633651257	-60.0603987596	-65.6172198036	-65.4678789949	-63.0622135145	-64.6429922237
107.275	-63.0681893084	-60.0712293991	-65.6144302604	-65.4532003663	-63.0684804792	-64.6394379155
107.3	-63.07408105	-60.0809872579	-65.6113056399	-65.4384094295	-63.0745223511	-64.6366515125
107.325	-63.0809800461	-60.0897198796	-65.6078986922	-65.4235334036	-63.0803586196	-64.6345621695
107.35	-63.0888261058	-60.0974730586	-65.6042758216	-65.408600072	-63.0860334686	-64.6331605333
107.375	-63.0975590265	-60.1042909816	-65.6005095336	-65.3936389899	-63.0916073396	-64.6324432622
107.4	-63.107118119	-60.1102163537	-65.5963838757	-65.3789041386	-63.0971496588	-64.6324056176
107.425	-63.1174424604	-60.1152905059	-65.59155665	-65.3643813762	-63.1027331285	-64.6330405832
107.45	-63.1284718828	-60.1195525063	-65.5857525501	-65.3503598067	-63.1084295604	-64.634339197
107.475	-63.1401483336	-60.1230376888	-65.5788334503	-65.336730956	-63.114307045	-64.6362910648
107.5	-63.1524172248	-60.1257766392	-65.5707896794	-65.3234698925	-63.1204281865	-64.6388848247
107.525	-63.1652285156	-60.1277951831	-65.5616703269	-65.3105735343	-63.1268491456	-64.6421085179
107.55	-63.1785374144	-60.1291152709	-65.5515438794	-65.2980478169	-63.1274184734	-64.6459498701
107.575	-63.1923046937	-60.1297560935	-65.5404932432	-65.2859028619	-63.1228625608	-64.6503937042
107.6	-63.2064966822	-60.129734858	-65.5287699895	-65.274150429	-63.11500483	-64.6554144876
107.625	-63.2210850135	-60.1290671093	-65.5164940398	-65.2601649631	-63.1053904031	-64.6609700694
107.65	-63.2360462047	-60.1277668203	-65.5037873063	-65.2429539043	-63.0951395232	-64.6670017777
107.675	-63.2513611294	-60.1258465264	-65.4907840861	-65.2227774586	-63.0850258823	-64.6734404519
107.7	-63.2670144413	-60.1233176597	-65.4776244642	-65.2003749743	-63.0759092057	-64.6802148933
107.725	-63.282993543	-60.1201910897	-65.4644465454	-65.1765473372	-63.0679941657	-64.6872594872
107.75	-63.2992870622	-60.1164777793	-65.4513804764	-65.1519942173	-63.0614477063	-64.6945193454
107.775	-63.3158832789	-60.112189439	-65.4385445886	-65.1272720979	-63.0563698996	-64.7019527285
107.8	-63.3327693966	-60.1073390807	-65.4260433485	-65.1028004262	-63.052808323	-64.7095312743
107.825	-63.3499312423	-60.1019414135	-65.4139666661	-65.0788833484	-63.0507730964	-64.7172387862
107.85	-63.3673532882	-60.0960130616	-65.4023901463	-65.0557317657	-63.0502486523	-64.7250692689
107.875	-63.3850190154	-60.0895726158	-65.3913759398	-65.0334817606	-63.0512024199	-64.7330247207
107.9	-63.4029115178	-60.0756943091	-65.3809739368	-65.012210498	-63.0535910881	-64.7411130052
107.925	-63.4209173667	-60.0555801329	-65.3712231203	-64.9919507615	-63.0573650514	-64.7493459777
107.95	-63.4388353838	-60.0311827981	-65.3621529538	-64.9727040815	-63.0624715232	-64.7577379359
107.975	-63.4564461905	-60.0039643959	-65.3537847228	-64.9544518617	-63.0688566744	-64.7663044015
108.0	-63.4735597239	-59.9749190925	-65.3461327825	-64.9371640891	-63.0764670713	-64.7748600986
108.025	-63.4900326246	-59.9447104839	-65.3392056876	-64.9208056198	-63.084999843	-64.783153993
108.05	-63.5057708471	-59.9137794989	-65.3330071917	-64.9053403537	-63.0940703677	-64.7909892838
108.075	-63.520727004	-59.8824193839	-65.3275371141	-64.8907337516	-63.1032381249	-64.7982643862
108.1	-63.5348952525	-59.850826638	-65.3227920811	-64.8769541581	-63.1120998182	-64.8049657081
108.125	-63.5483043678	-59.8191350868	-65.3187661457	-64.8639733246	-63.1202305621	-64.8111433693
108.15	-63.5610096705	-59.7874384407	-65.3154512928	-64.8517671805	-63.1272941909	-64.8168861083
108.175	-63.5730847467	-59.7558049109	-65.3128378404	-64.8403158505	-63.133109387	-64.8223012796
108.2	-63.5846138328	-59.7246805492	-65.310914754	-64.8296029758	-63.1376501712	-64.8275008746
108.225	-63.5956854395	-59.6939404025	-65.3096698968	-64.8196148185	-63.1410120427	-64.8325926614
108.25	-63.6063874516	-59.663559026	-65.3090902366	-64.8103394646	-63.1433699157	-64.8376751296
108.275	-63.6168036737	-59.6335315775	-65.3091620243	-64.8017662211	-63.1449409413	-64.8428344593
108.3	-63.6270116359	-59.6038599759	-65.3098709563	-64.7938851947	-63.1459564697	-64.8481425902
108.325	-63.6370814068	-59.5745487144	-65.3112023255	-64.7866870069	-63.1466430757	-64.8536563714
108.35	-63.6470751565	-59.5456035195	-65.313141164	-64.7801626032	-63.1472109719	-64.8594179548
108.375	-63.6570472393	-59.5170306926	-65.3156723759	-64.7743031255	-63.1478478465	-64.8657587099
108.4	-63.6670446126	-59.4888366904	-65.3187808599	-64.7690998278	-63.1487152181	-64.8725729209
108.425	-63.677097204	-59.4610277899	-65.3224516194	-64.7639691336	-63.1499466057	-64.8798254209
108.45	-63.6872124518	-59.4327129906	-65.3266698582	-64.7581004869	-63.1516477772	-64.8874941228
108.475	-63.6973780354	-59.4032273186	-65.331421063	-64.7508523019	-63.1538989765	-64.8955567171
108.5	-63.707569192	-59.3723798565	-65.3366910694	-64.7418898103	-63.1567585015	-64.9039770343
108.525	-63.7177565216	-59.3403092534	-65.3424661151	-64.7311541992	-63.1601872829	-64.9127050197
108.55	-63.7279120693	-59.3072905286	-65.3487328785	-64.7187771095	-63.1640723896	-64.9216838572
108.575	-63.7380131156	-59.2736122547	-65.355478506	-64.7049981329	-63.1682840579	-64.9308579932
108.6	-63.7480439545	-59.2395226573	-65.3591038191	-64.6900807774	-63.1727169233	-64.9401790784
108.625	-63.7579962237	-59.2052163615	-65.3586438587	-64.6742668083	-63.1773068777	-64.949609199
108.65	-63.7678683389	-59.17083934	-65.354433618	-64.6577639341	-63.1815163438	-64.9591218533
108.675	-63.7776644598	-59.1365001511	-65.3472325066	-64.6407487853	-63.1849168773	-64.9687014097
108.7	-63.7873932786	-59.102280925	-65.337862951	-64.6233734858	-63.1873456558	-64.9783417141
108.725	-63.7970668068	-59.0682457721	-65.3270761614	-64.605771214	-63.1888485785	-64.988044336
108.75	-63.8066992594	-59.034446548	-65.3155084065	-64.5880598504	-63.1895896709	-64.9978167696
108.775	-63.8163060899	-59.0009265518	-65.3036742987	-64.5703465293	-63.1897827021	-65.0076707729
108.8	-63.8259031532	-58.9677227722	-65.291975629	-64.5527284367	-63.1896484634	-65.0176209321
108.825	-63.835505942	-58.9348473194	-65.2807162497	-64.5352921832	-63.1893656788	-65.0276834805
108.85	-63.8451288756	-58.9022759251	-65.2701184306	-64.5181135416	-63.1890528013	-65.0378753654
108.875	-63.8547846768	-58.8699363665	-65.26033846	-64.5012575085	-63.188777074	-65.0482135397
108.9	-63.8644839024	-58.8213779953	-65.2514814286	-64.4847782783	-63.1885735436	-65.0587144445
108.925	-63.8738564604	-58.7607285907	-65.2436134472	-64.4687191329	-63.1884623456	-65.0693936491
108.95	-63.8824480085	-58.6922225907	-65.2367711261	-64.453112561	-63.1884601802	-65.0802374226
108.975	-63.8899545727	-58.6188411648	-65.2309688716	-64.4378196605	-63.1843519657	-65.0911889102
109.0	-63.8960605659	-58.5425963547	-65.2262045662	-64.4225633121	-63.1755140129	-65.1021613066
109.025	-63.9004734017	-58.4648462374	-65.2224640331	-64.4070430944	-63.1625012309	-65.1130621278
109.05	-63.9030063552	-58.3865124573	-65.2197245499	-64.3910176825	-63.1461537215	-65.1238134231
109.075	-63.9036040454	-58.3082225429	-65.2179575969	-64.374336438	-63.1273069991	-65.1343624945
109.1	-63.9023205701	-58.2304033208	-65.2171387827	-64.3569382426	-63.1066975111	-65.1446841892
109.125	-63.8992822448	-58.1533431886	-65.217244585	-64.3388358229	-63.0849487242	-65.1547779116
109.15	-63.8946538061	-58.0772342577	-65.2182493606	-64.3200963528	-63.0625681241	-65.1646622333
109.175	-63.8860846996	-58.0022008119	-65.22012484	-64.3008233503	-63.0399550963	-65.1743690087
109.2	-63.87306064	-57.9283186339	-65.2228408707	-64.2811416891	-63.0174161539	-65.1839380005
109.225	-63.8561539121	-57.855571178	-65.2263664169	-64.2611860394	-62.9951822682	-65.1934124247
109.25	-63.8362456279	-57.783891633	-65.2306704135	-64.2384552318	-62.97342505	-65.2028355082
109.275	-63.8141829511	-57.7132052357	-65.2357223834	-64.2123272027	-62.9522704623	-65.2122480145
109.3	-63.7897936024	-57.6434483581	-65.2414928425	-64.1833188759	-62.9318099765	-65.2216866371
109.325	-63.7630091199	-57.5745711545	-65.2479535431	-64.1522509288	-62.9121093418	-65.2311831288
109.35	-63.7340202642	-57.50653366	-65.2550776029	-64.1198931229	-62.8932152563	-65.240764022
109.375	-63.7031838629	-57.439301291	-65.2628395535	-64.0868588786	-62.8750021147	-65.2504508926
109.4	-63.6709238327	-57.3728418754	-65.2712153383	-64.0536021584	-62.8572089567	-65.2602609464
109.425	-63.6376647252	-57.3071243321	-65.2801822748	-64.0204488123	-62.8395547559	-65.2702554881
109.45	-63.6037948694	-57.2421184318	-65.2897189965	-63.9876324303	-62.8218189982	-65.2804719702
109.475	-63.5696501494	-57.1777950505	-65.2998053825	-63.9553236732	-62.803870451	-65.290926741
109.5	-63.5353241766	-57.1141265293	-65.3104224804	-63.9236510024	-62.7856632199	-65.3015256502
109.525	-63.5008106031	-57.0510869456	-65.3215524275	-63.8927141605	-62.767219037	-65.3121101879
109.55	-63.4661229681	-56.9886522373	-65.3331783734	-63.8625925177	-62.7486068473	-65.3225288674
109.575	-63.4313306746	-56.9268001545	-65.3452844037	-63.8333501264	-62.7299246516	-65.3326769813
109.6	-63.3965494428	-56.8655100293	-65.3578554688	-63.8050388107	-62.7112851948	-65.3425047345
109.625	-63.3619194504	-56.8047624191	-65.370877316	-63.7777001445	-62.6928055285	-65.352048302
109.65	-63.3275859798	-56.7445386989	-65.3843364269	-63.7513665643	-62.6745998775	-65.3613600581
109.675	-63.293686452	-56.6850389776	-65.398219959	-63.7253050222	-62.6567750981	-65.3704968048
109.7	-63.2603433226	-56.6262540275	-65.4125156926	-63.6988032136	-62.6394280579	-65.3795161157
109.725	-63.227661179	-56.5681380374	-65.4275026326	-63.6714717988	-62.6226443862	-65.3884736718
109.75	-63.1957264636	-56.5106461003	-65.4430500008	-63.6432236009	-62.6064981584	-65.3974212071
109.775	-63.1646072794	-56.4537385978	-65.4591036353	-63.6140559822	-62.5910521936	-65.4063352886
109.8	-63.1343531213	-56.3973804195	-65.4756281407	-63.5840228798	-62.5763587269	-65.4151488847
109.825	-63.1049956363	-56.3415398862	-65.4925962	-63.553242051	-62.5626588791	-65.4237902396
109.85	-63.0643534552	-56.2861879841	-65.5099840673	-63.5218864741	-62.549961091	-65.4322037178
109.875	-63.0181925215	-56.2312978644	-65.5277683738	-63.490163849	-62.538260093	-65.4403557468
109.9	-62.9698116022	-56.1768445113	-65.5448431645	-63.4582946773	-62.5275522146	-65.4482328964
109.925	-62.9210442249	-56.1228045074	-65.5600938733	-63.4264945951	-62.5178337395	-65.4558370528
109.95	-62.8729605744	-56.0691558528	-65.5728971334	-63.3949624539	-62.5090996759	-65.4631803452
109.975	-62.8261901233	-56.0158778141	-65.5830878465	-63.3637921124	-62.5013433178	-65.4702809661
110.0	-62.7810920448	-55.9629507885	-65.5908049457	-63.3329898736	-62.4945569078	-65.477160185
110.025	-62.7378556003	-55.9103454472	-65.5963364649	-63.3025293473	-62.4887319981	-65.4838417417
110.05	-62.696562757	-55.8513824647	-65.6000237621	-63.2723923392	-62.4838594031	-65.4716735918
110.075	-62.6572283416	-55.7867560601	-65.6022105486	-63.2425863285	-62.479929032	-65.4460053266
110.1	-62.6198261012	-55.7182945958	-65.6032178538	-63.2131457068	-62.4769297854	-65.4121620286
110.125	-62.5843056702	-55.6475094024	-65.6033332391	-63.1841253843	-62.4748495586	-65.3738900603
110.15	-62.5506035744	-55.5754597607	-65.6028076757	-63.1555924323	-62.4736753276	-65.3337097711
110.175	-62.5186502988	-55.5028488346	-65.6018563961	-63.1276185638	-62.4733932814	-65.2932916903
110.2	-62.4883747462	-55.4301279745	-65.6006616586	-63.1002744394	-62.4739867568	-65.2537234618
110.225	-62.459706971	-55.3575756693	-65.5993762857	-63.0736258649	-62.4754330363	-65.2156929501
110.25	-62.4325797752	-55.2853529759	-65.5981273633	-63.0477315701	-62.4777014854	-65.1796144757
110.275	-62.4069295621	-55.2135417582	-65.5970197871	-63.0226421711	-62.4807541789	-65.1457163855
110.3	-62.3826967125	-55.1421709837	-65.5961395049	-62.9983999476	-62.4845485313	-65.1141019521
110.325	-62.3598256598	-55.0712347867	-65.595556401	-62.9750391409	-62.4890407468	-65.0847917036
